Yr,Day,Hr,Mn,Sec,Fr,Code,Sig,Latitude,Longitude,GpsAge,,,,
5,218,9,27,52,8103,30,92,61.77971333,-145.61056,0,,,,
5,218,9,27,53,8103,90,81,61.78004333,-145.6105217,0,,,,
5,218,9,27,53,8103,30,101,61.78004333,-145.6105217,0,,,,
5,218,9,27,53,8103,90,76,61.78004333,-145.6105217,0,,,,
5,218,9,27,54,8103,30,103,61.780375,-145.6104667,0,,,,
5,218,9,27,54,8103,90,93,61.780375,-145.6104667,0,,,,
5,218,9,27,55,8103,30,101,61.780705,-145.6104,0,,,,
5,218,9,28,19,8287,190,78,61.78630333,-145.6013633,1,,,,
5,218,9,28,20,8287,190,86,61.78660333,-145.6012917,0,,,,
5,218,9,28,21,8287,190,87,61.78690667,-145.60131,1,,,,
5,218,9,28,22,8287,190,82,61.78720667,-145.601415,0,,,,
5,218,9,29,40,8225,210,75,61.80244333,-145.567345,0,,,,
5,218,9,29,41,8225,210,81,61.802745,-145.567085,0,,,,
5,218,9,29,42,8225,210,74,61.80305833,-145.56687,0,,,,
5,218,9,29,43,8225,210,74,61.80338167,-145.5667167,0,,,,
5,218,9,29,48,8225,210,72,61.80500167,-145.566815,1,,,,
5,218,9,29,49,8225,210,72,61.80531167,-145.5669817,1,,,,
5,218,9,29,50,8225,210,72,61.805615,-145.5671933,1,,,,
5,218,9,32,7,8364,170,80,61.83232833,-145.54687,0,,,,
5,218,9,32,8,8364,170,87,61.83264167,-145.5466567,0,,,,
5,218,9,32,9,8364,170,79,61.83294667,-145.546425,1,,,,
5,218,9,32,13,8364,170,91,61.834115,-145.5452933,1,,,,
5,218,9,32,14,8364,170,89,61.83439667,-145.5449567,1,,,,
5,218,9,35,9,8184,240,74,61.88746667,-145.5135517,1,,,,
5,218,9,35,10,8184,240,76,61.88767,-145.5129433,1,,,,
5,218,9,35,11,8184,240,67,61.88786667,-145.5123317,1,,,,
5,218,9,35,12,8184,240,88,61.88806,-145.51172,1,,,,
5,218,9,35,13,8184,240,77,61.88824833,-145.511115,1,,,,
5,218,9,35,15,8184,240,96,61.88882167,-145.5093317,0,,,,
5,218,9,35,16,8184,240,92,61.88901667,-145.5087433,0,,,,
5,218,9,35,17,8184,240,93,61.88921,-145.50815,0,,,,
5,218,9,35,19,8184,240,83,61.88959833,-145.5069467,0,,,,
5,218,9,35,20,8184,240,71,61.88979333,-145.5063383,0,,,,
5,218,9,35,21,8184,240,79,61.88998833,-145.505725,0,,,,
5,218,9,35,23,8184,240,80,61.89039333,-145.5045083,0,,,,
5,218,9,36,21,8025,90,77,61.89821167,-145.5040117,0,,,,
5,218,9,36,22,8025,90,80,61.89791167,-145.5042267,0,,,,
5,218,9,36,24,8025,90,80,61.89697667,-145.50469,0,,,,
5,218,9,36,24,8025,90,80,61.89697667,-145.50469,0,,,,
5,218,9,36,27,8025,90,76,61.89632167,-145.5049033,0,,,,
5,218,9,39,28,8025,30,82,61.92238833,-145.4437483,0,,,,
5,218,9,39,28,8025,30,72,61.92238833,-145.4437483,0,,,,
5,218,9,39,31,8025,30,74,61.92273333,-145.4417,1,,,,
5,218,9,39,35,8025,30,69,61.92316333,-145.4397167,0,,,,
5,218,9,41,46,8126,180,89,61.94760833,-145.3634,0,,,,
5,218,9,41,47,8126,180,95,61.94775333,-145.362715,0,,,,
5,218,9,41,48,8126,180,80,61.94789,-145.36202,0,,,,
5,218,9,41,49,8126,180,89,61.94801667,-145.361315,0,,,,
5,218,9,41,50,8126,180,83,61.94813,-145.3606017,0,,,,
5,218,9,41,52,8126,180,79,61.948325,-145.35915,0,,,,
5,218,9,41,53,8126,180,87,61.94840833,-145.35842,0,,,,
5,218,9,41,54,8126,180,93,61.94840833,-145.35842,1,,,,
5,218,9,41,55,8126,180,89,61.94855333,-145.3569517,1,,,,
5,218,9,42,28,8066,0,92,61.94844167,-145.33348,0,,,,
5,218,9,42,29,8066,0,92,61.94863833,-145.3329117,0,,,,
5,218,9,42,29,8066,0,93,61.94863833,-145.3329117,0,,,,
5,218,9,42,30,8066,0,94,61.948855,-145.3323767,0,,,,
5,218,9,42,31,8066,0,97,61.94908833,-145.3318683,0,,,,
5,218,9,42,32,8066,0,97,61.94961167,-145.3309533,0,,,,
5,218,9,42,35,8066,0,89,61.95052833,-145.3298833,1,,,,
5,218,9,42,35,8066,160,86,61.95052833,-145.3298833,1,,,,
5,218,9,42,36,8066,0,92,61.95086167,-145.329605,1,,,,
5,218,9,42,36,8066,160,80,61.95086167,-145.329605,1,,,,
5,218,9,42,38,8066,0,86,61.95120333,-145.3293633,0,,,,
5,218,9,42,38,8066,160,82,61.95120333,-145.3293633,0,,,,
5,218,9,42,39,8066,0,93,61.951545,-145.3291467,0,,,,
5,218,9,42,40,8066,0,93,61.95188333,-145.3289417,1,,,,
5,218,9,42,57,8165,240,86,61.95527167,-145.3207867,1,,,,
5,218,9,42,58,8165,240,78,61.95522,-145.3200883,1,,,,
5,218,9,43,2,8165,240,84,61.954725,-145.3174467,1,,,,
5,218,9,43,4,8165,240,74,61.954305,-145.3162767,1,,,,
5,218,9,43,5,8165,240,93,61.95404833,-145.3157617,1,,,,
5,218,9,43,6,8165,240,93,61.95376667,-145.3153,2,,,,
5,218,9,43,7,8165,240,96,61.95313667,-145.3145867,0,,,,
5,218,9,43,8,8165,240,97,61.95280833,-145.314305,1,,,,
5,218,9,43,13,8165,240,93,61.95158333,-145.3129667,1,,,,
5,218,9,43,14,8165,240,93,61.95133833,-145.3124717,1,,,,
5,218,9,43,15,8165,240,94,61.95112833,-145.3119167,1,,,,
5,218,9,43,17,8165,240,80,61.950825,-145.3106667,1,,,,
5,218,9,43,18,8165,240,93,61.950735,-145.3099917,1,,,,
5,218,9,43,19,8165,240,94,61.95068667,-145.3092983,1,,,,
5,218,9,43,21,8165,240,103,61.95070833,-145.3078917,1,,,,
5,218,9,43,22,8165,240,102,61.95077833,-145.3071967,1,,,,
5,218,9,43,23,8165,240,99,61.95088833,-145.3065267,1,,,,
5,218,9,43,54,8066,0,121,61.95387,-145.31077,0,,,,
5,218,9,43,54,8066,160,98,61.95387,-145.31077,0,,,,
5,218,9,43,55,8066,0,121,61.95355333,-145.3107333,0,,,,
5,218,9,43,55,8066,0,119,61.95355333,-145.3107333,0,,,,
5,218,9,43,57,8066,3,115,61.95323833,-145.3106167,0,,,,
5,218,9,45,28,8405,90,78,61.93398167,-145.271345,1,,,,
5,218,9,45,29,8405,90,78,61.93369167,-145.27112,0,,,,
5,218,9,45,32,8405,90,79,61.93279333,-145.27058,1,,,,
5,218,9,45,54,8146,150,84,61.92689333,-145.2741683,1,,,,
5,218,9,45,55,8146,150,91,61.92660333,-145.2743817,1,,,,
5,218,9,45,56,8146,150,86,61.92630667,-145.2745517,1,,,,
5,218,9,45,57,8146,150,85,61.92570333,-145.2747633,0,,,,
5,218,9,45,58,8146,150,94,61.9254,-145.2748083,0,,,,
5,218,9,46,29,8405,90,92,61.9164,-145.26877,0,,,,
5,218,9,46,31,8405,90,96,61.9161,-145.2685583,1,,,,
5,218,9,46,32,8405,90,103,61.9158,-145.2683333,1,,,,
5,218,9,46,33,8405,90,108,61.9155,-145.2680933,1,,,,
5,218,9,47,47,8345,20,93,61.90041,-145.2311917,0,,,,
5,218,9,47,47,8345,20,93,61.90041,-145.2311917,0,,,,
5,218,9,47,49,8345,20,94,61.90025,-145.2305867,0,,,,
5,218,9,47,50,8345,20,96,61.90009,-145.2299883,0,,,,
5,218,9,47,51,8345,20,96,61.89992667,-145.22939,0,,,,
5,218,9,47,52,8345,20,94,61.89976167,-145.22879,0,,,,
5,218,9,47,52,8345,20,94,61.89976167,-145.22879,0,,,,
5,218,9,47,53,8345,20,94,61.89959667,-145.2281867,0,,,,
5,218,9,47,54,8345,20,95,61.89943333,-145.22758,0,,,,
5,218,9,47,55,8345,20,98,61.89927167,-145.2269667,0,,,,
5,218,9,47,55,8345,20,99,61.89927167,-145.2269667,0,,,,
5,218,9,47,57,8345,20,98,61.89894833,-145.225735,0,,,,
5,218,9,48,48,8345,20,77,61.88683667,-145.2007933,1,,,,
5,218,9,49,52,8126,40,74,61.86916,-145.177325,1,,,,
5,218,9,49,53,8126,40,74,61.86894167,-145.1767783,1,,,,
5,218,9,49,54,8126,40,75,61.86851667,-145.175675,0,,,,
5,218,9,49,55,8126,40,74,61.86851667,-145.175675,1,,,,
5,218,9,53,0,8165,120,81,61.82573833,-145.0782567,0,,,,
5,218,9,53,0,8165,120,86,61.82573833,-145.0782567,0,,,,
5,218,9,53,2,8165,120,85,61.82539167,-145.0780767,0,,,,
5,218,9,53,3,8165,120,88,61.825045,-145.0779067,1,,,,
5,218,9,53,4,8165,120,89,61.82469833,-145.0777533,1,,,,
5,218,9,55,5,8364,210,79,61.80341167,-145.0142833,0,,,,
5,218,9,55,7,8364,210,80,61.80316167,-145.0129117,1,,,,
5,218,9,55,7,8364,210,83,61.80316167,-145.0129117,1,,,,
5,218,9,55,9,8364,210,84,61.80277167,-145.0108483,1,,,,
5,218,9,55,10,8364,210,84,61.80263333,-145.0101633,1,,,,
5,218,9,55,12,8364,210,84,61.80235833,-145.008795,1,,,,
5,218,9,55,12,8364,210,86,61.80235833,-145.008795,1,,,,
5,218,9,55,14,8364,210,86,61.80209,-145.00743,1,,,,
5,218,9,55,15,8364,210,86,61.80195667,-145.0067533,1,,,,
5,218,9,58,37,8245,220,72,61.76525667,-144.886475,0,,,,
5,218,9,58,38,8245,220,74,61.76509167,-144.8858383,0,,,,
5,218,9,58,40,8245,220,80,61.76476667,-144.8845583,0,,,,
5,218,9,58,41,8245,220,67,61.76460667,-144.8839167,1,,,,
5,218,9,58,44,8245,220,78,61.76429167,-144.8826283,2,,,,
5,218,9,58,45,8245,220,77,61.76429167,-144.8826283,3,,,,
5,218,9,58,46,8245,220,81,61.76365667,-144.8800583,0,,,,
5,218,9,59,6,8405,20,96,61.76047833,-144.868655,1,,,,
5,218,9,59,7,8405,20,95,61.76029167,-144.86809,1,,,,
5,218,9,59,7,8405,20,92,61.76029167,-144.86809,1,,,,
5,218,9,59,9,8405,20,89,61.75992,-144.8669583,1,,,,
5,218,9,59,9,8405,20,87,61.75992,-144.8669583,1,,,,
5,218,9,59,10,8405,20,90,61.75973333,-144.866385,1,,,,
5,218,9,59,11,8405,20,93,61.759545,-144.8658017,1,,,,
5,218,9,59,12,8405,20,90,61.75935833,-144.86521,1,,,,
5,218,10,0,19,8205,260,76,61.74705,-144.8232983,0,,,,
5,218,10,0,20,8205,260,74,61.74688667,-144.8226467,0,,,,
5,218,10,0,22,8205,260,74,61.74672333,-144.8219917,0,,,,
5,218,10,0,23,8205,260,74,61.74656167,-144.8213367,0,,,,
5,218,10,0,24,8205,260,73,61.74639833,-144.82068,0,,,,
5,218,10,2,33,8205,260,108,61.71757333,-144.7516917,1,,,,
5,218,10,2,34,8205,260,109,61.71699167,-144.7509417,0,,,,
5,218,10,2,35,8205,260,108,61.7167,-144.750575,0,,,,
5,218,10,3,21,8066,140,72,61.70618,-144.7267633,0,,,,
5,218,10,3,26,8066,140,75,61.70501167,-144.7241183,0,,,,
5,218,10,4,9,8066,140,99,61.69358,-144.7044167,0,,,,
5,218,10,4,10,8066,140,100,61.69331833,-144.70392,1,,,,
5,218,10,4,29,8265,160,87,61.68823667,-144.69353,0,,,,
5,218,10,4,30,8265,160,74,61.68798,-144.693005,0,,,,
5,218,10,4,31,8265,160,90,61.68798,-144.693005,1,,,,
5,218,10,4,32,8265,160,89,61.68746833,-144.69196,0,,,,
5,218,10,4,33,8265,160,95,61.68721667,-144.69144,0,,,,
5,218,10,4,34,8265,160,81,61.686965,-144.6909267,0,,,,
5,218,10,4,35,8265,160,92,61.68671667,-144.6904183,0,,,,
5,218,10,6,40,8146,180,74,61.6552,-144.6326483,1,,,,
5,218,10,6,40,8146,180,74,61.6552,-144.6326483,1,,,,
5,218,10,6,41,8146,180,69,61.65485833,-144.632475,1,,,,
5,218,10,6,42,8146,180,72,61.654515,-144.63231,1,,,,
5,218,10,6,43,8146,180,74,61.65382667,-144.6320033,0,,,,
5,218,10,6,46,8146,180,72,61.65279,-144.6315867,0,,,,
5,218,10,6,49,8146,180,77,61.65174667,-144.6312483,0,,,,
5,218,10,6,50,8146,180,77,61.65139667,-144.6311533,0,,,,
5,218,10,21,52,8025,170,77,61.66704833,-145.1607083,0,,,,
5,218,10,21,55,8025,170,76,61.66632167,-145.1622783,0,,,,
5,218,10,21,56,8025,170,74,61.66607833,-145.1628017,0,,,,
5,218,10,21,57,8025,170,78,61.66583667,-145.1633233,0,,,,
5,218,10,21,59,8025,170,80,61.66559833,-145.163845,0,,,,
5,218,11,0,9,8165,750,94,61.980145,-145.30959,1,,,,
5,218,11,0,9,8165,750,107,61.980145,-145.30959,1,,,,
5,218,11,0,10,8165,750,100,61.98045167,-145.3098067,1,,,,
5,218,11,0,11,8165,750,98,61.98045167,-145.3098067,2,,,,
5,218,11,0,12,8165,750,104,61.981345,-145.3105817,0,,,,
5,218,11,0,13,8165,750,100,61.981635,-145.3108833,0,,,,
5,218,11,0,14,8165,750,96,61.98192167,-145.3112033,0,,,,
5,218,11,0,15,8165,750,103,61.982205,-145.3115417,0,,,,
5,218,11,0,16,8165,750,92,61.98248333,-145.3118983,0,,,,
5,218,11,0,17,8165,750,93,61.98275833,-145.3122767,0,,,,
5,218,11,0,19,8165,750,102,61.983025,-145.3126717,0,,,,
5,218,11,0,20,8165,750,94,61.98328833,-145.3130883,0,,,,
5,218,11,0,21,8165,750,100,61.98354667,-145.313525,0,,,,
5,218,11,0,22,8165,750,90,61.98379667,-145.313985,0,,,,
5,218,11,0,22,8165,750,98,61.98379667,-145.313985,0,,,,
5,218,11,0,24,8165,750,96,61.98427,-145.3149667,0,,,,
5,218,11,0,25,8165,750,98,61.98449167,-145.3154867,0,,,,
5,218,11,0,26,8165,750,91,61.98470333,-145.316025,0,,,,
5,218,11,0,27,8165,750,90,61.98490167,-145.316585,0,,,,
5,218,11,0,27,8165,750,93,61.98490167,-145.316585,0,,,,
5,218,11,1,50,8086,110,75,62.00486833,-145.3237133,0,,,,
5,218,11,1,52,8086,110,83,62.00527167,-145.3247367,0,,,,
5,218,11,1,52,8086,110,84,62.00527167,-145.3247367,0,,,,
5,218,11,1,55,8086,110,85,62.00576667,-145.325575,0,,,,
5,218,11,1,56,8086,110,79,62.00604167,-145.32593,0,,,,
5,218,11,1,57,8086,110,84,62.00632833,-145.3262433,1,,,,
5,218,11,2,0,8086,110,94,62.00724333,-145.3269533,1,,,,
5,218,11,2,0,8086,110,85,62.00724333,-145.3269533,1,,,,
5,218,11,9,19,8245,130,64,62.10254333,-145.4023133,1,,,,
5,218,11,9,20,8245,130,67,62.10268167,-145.4029267,1,,,,
5,218,11,9,23,8245,130,71,62.103215,-145.404635,1,,,,
5,218,11,9,23,8245,130,70,62.103215,-145.404635,1,,,,
5,218,11,9,26,8245,130,72,62.10421,-145.4063317,0,,,,
5,218,11,9,26,8245,130,70,62.10421,-145.4063317,0,,,,
5,218,11,9,28,8245,130,74,62.10479833,-145.4068417,0,,,,
5,218,11,9,29,8245,130,71,62.10510667,-145.40701,0,,,,
5,218,11,9,31,8245,130,74,62.10541667,-145.4071267,0,,,,
5,218,11,9,31,8245,130,82,62.10541667,-145.4071267,0,,,,
5,218,11,9,32,8245,130,83,62.10572833,-145.407195,0,,,,
5,218,11,9,33,8245,130,82,62.106035,-145.40722,1,,,,
5,218,11,9,34,8245,130,73,62.10634167,-145.4072,0,,,,
5,218,11,9,37,8245,130,78,62.107235,-145.4069133,1,,,,
5,218,11,9,38,8245,130,86,62.10752333,-145.406755,1,,,,
5,218,11,9,39,8245,130,94,62.10752333,-145.406755,2,,,,
5,218,11,9,40,8245,130,98,62.10809167,-145.4063467,0,,,,
5,218,11,9,41,8245,130,99,62.10837,-145.4060983,0,,,,
5,218,11,9,42,8245,130,101,62.10864667,-145.4058183,1,,,,
5,218,11,9,43,8245,130,102,62.10892333,-145.405525,1,,,,
5,219,15,22,21,8265,130,84,62.217055,-145.3933617,0,,,,
5,219,15,22,22,8265,130,87,62.21720667,-145.3927883,0,,,,
5,219,15,22,23,8265,130,93,62.21740167,-145.3922833,1,,,,
5,219,15,22,24,8265,130,92,62.21763333,-145.39186,0,,,,
5,219,15,22,25,8265,130,93,62.21789667,-145.3915283,1,,,,
5,219,15,22,26,8265,130,79,62.21818167,-145.3913,0,,,,
5,219,15,22,27,8265,130,77,62.21848333,-145.391175,0,,,,
5,219,15,22,28,8265,130,72,62.21848333,-145.391175,1,,,,
5,219,15,22,29,8265,130,89,62.219095,-145.39124,1,,,,
5,219,15,22,30,8265,130,91,62.21938833,-145.3914283,1,,,,
5,219,15,22,31,8265,130,86,62.21938833,-145.3914283,2,,,,
5,219,15,22,32,8265,130,96,62.219925,-145.39207,1,,,,
5,219,15,22,33,8265,130,95,62.219925,-145.39207,2,,,,
5,219,15,22,35,8265,130,100,62.22080333,-145.3939817,1,,,,
5,219,15,22,36,8265,130,88,62.220995,-145.3945317,1,,,,
5,219,15,22,37,8265,130,91,62.22117833,-145.3951033,1,,,,
5,219,15,22,40,8265,130,96,62.221525,-145.3962883,1,,,,
5,219,15,22,41,8265,130,94,62.22168833,-145.3969,1,,,,
5,219,15,22,42,8265,130,91,62.221845,-145.397525,1,,,,
5,219,15,22,42,8265,130,89,62.221845,-145.397525,1,,,,
5,219,15,22,43,8265,130,110,62.22199333,-145.39816,1,,,,
5,219,15,22,44,8265,130,98,62.22213167,-145.3988,1,,,,
5,219,15,22,45,8265,130,98,62.22225833,-145.3994483,1,,,,
5,219,15,22,46,8265,130,88,62.22237333,-145.4001017,1,,,,
5,219,15,22,47,8265,130,91,62.22257,-145.4014,0,,,,
5,219,15,22,48,8265,130,89,62.222655,-145.4020517,0,,,,
5,219,15,22,50,8265,130,87,62.22275333,-145.40338,1,,,,
5,219,15,22,51,8265,130,89,62.222755,-145.4040483,1,,,,
5,219,15,22,53,8265,130,85,62.22272167,-145.40471,1,,,,
5,219,15,22,54,8265,130,85,62.22264833,-145.4053567,1,,,,
5,219,15,22,55,8265,130,86,62.22253667,-145.4059817,1,,,,
5,219,15,22,55,8265,130,82,62.22253667,-145.4059817,1,,,,
5,219,17,7,7,8326,50,81,62.85387333,-145.616985,0,,,,
5,219,17,7,7,8326,50,92,62.85387333,-145.616985,0,,,,
5,219,17,7,8,8326,50,86,62.85403333,-145.6162417,1,,,,
5,219,17,7,9,8326,50,94,62.85422,-145.6155467,1,,,,
5,219,17,7,10,8326,50,101,62.85443333,-145.614905,0,,,,
5,219,17,7,11,8326,50,101,62.85467,-145.6143183,0,,,,
5,219,17,7,12,8326,50,101,62.85492333,-145.6137683,0,,,,
5,219,17,7,13,8326,50,102,62.85518167,-145.6132283,1,,,,
5,219,17,7,14,8326,50,103,62.85543833,-145.612675,0,,,,
5,219,17,7,16,8326,50,104,62.85568333,-145.612085,0,,,,
5,219,17,7,16,8326,50,103,62.85568333,-145.612085,0,,,,
5,219,17,7,17,8326,50,103,62.85590667,-145.6114433,1,,,,
5,219,17,7,19,8326,50,103,62.85627833,-145.6100217,0,,,,
5,219,17,7,20,8326,50,100,62.85642167,-145.609245,0,,,,
5,219,17,7,20,8326,50,96,62.85642167,-145.609245,0,,,,
5,219,17,7,21,8326,50,93,62.85653,-145.608435,1,,,,
5,219,17,7,23,8326,50,91,62.85666167,-145.6067533,1,,,,
5,219,17,7,23,8326,50,94,62.85666167,-145.6067533,1,,,,
5,219,17,7,24,8326,50,98,62.85667833,-145.605905,0,,,,
5,219,17,7,26,8326,50,98,62.85661333,-145.6042133,0,,,,
5,219,17,7,26,8326,50,100,62.85661333,-145.6042133,0,,,,
5,219,17,7,27,8326,50,100,62.85642,-145.6025767,0,,,,
5,219,17,7,29,8326,50,94,62.85610667,-145.6010433,0,,,,
5,219,17,7,30,8326,50,91,62.85590833,-145.6003367,0,,,,
5,219,17,7,31,8326,50,90,62.855685,-145.5996633,1,,,,
5,219,17,7,31,8326,50,89,62.855685,-145.5996633,1,,,,
5,219,17,7,33,8326,50,91,62.85543667,-145.5990383,1,,,,
5,219,17,7,34,8326,50,89,62.85517,-145.59846,0,,,,
5,219,17,7,35,8326,50,85,62.85488167,-145.59793,1,,,,
5,219,17,15,21,8146,10,85,62.95539667,-145.531435,1,,,,
5,219,17,15,21,8146,10,86,62.95539667,-145.531435,1,,,,
5,219,17,15,22,8146,10,87,62.95549167,-145.532025,0,,,,
5,219,17,15,23,8146,10,85,62.95557,-145.5326183,1,,,,
5,219,17,15,23,8146,10,85,62.95557,-145.5326183,1,,,,
5,219,17,15,24,8146,10,87,62.955645,-145.53382,0,,,,
5,219,17,18,52,8146,80,78,63.01059833,-145.4999733,1,,,,
5,219,17,18,52,8146,80,72,63.01059833,-145.4999733,1,,,,
5,219,17,18,57,8146,80,79,63.01228,-145.4998317,1,,,,
5,219,17,18,58,8146,80,76,63.01261333,-145.499945,1,,,,
5,219,17,18,59,8146,80,79,63.01261333,-145.499945,2,,,,
5,219,17,35,51,8326,50,72,62.85527333,-145.6291917,1,,,,
5,219,17,35,55,8326,50,78,62.855225,-145.6256517,0,,,,
5,219,17,35,56,8326,50,76,62.8551,-145.6249867,0,,,,
5,220,7,41,58,8103,750,74,62.25590833,-145.3524533,0,,,,
5,220,7,41,58,8103,750,81,62.25590833,-145.3524533,0,,,,
5,220,7,41,59,8103,750,84,62.25616,-145.352045,0,,,,
5,220,7,42,0,8103,750,85,62.25641167,-145.3516417,0,,,,
5,220,7,42,1,8103,750,84,62.25666833,-145.3512467,0,,,,
5,220,7,42,2,8103,750,80,62.25666833,-145.3512467,1,,,,
5,220,7,42,3,8103,750,77,62.25719667,-145.3504917,0,,,,
5,220,7,42,7,8103,750,77,62.258345,-145.34937,0,,,,
5,220,7,42,8,8103,750,79,62.25865167,-145.3492067,1,,,,
5,220,7,42,9,8103,750,79,62.258965,-145.3491017,1,,,,
5,220,7,42,12,8103,750,79,62.25991833,-145.349145,1,,,,
5,220,7,42,13,8103,750,79,62.26023167,-145.349285,1,,,,
5,220,7,42,14,8103,750,83,62.26054,-145.3494783,1,,,,
5,220,7,42,15,8103,750,82,62.260845,-145.3497133,1,,,,
5,220,7,42,16,8103,750,79,62.26114,-145.3499917,1,,,,
5,220,7,42,17,8103,750,75,62.26142833,-145.3503083,1,,,,
5,220,7,42,19,8103,750,80,62.261975,-145.3510683,1,,,,
5,220,7,42,20,8103,750,77,62.26222833,-145.3515133,1,,,,
5,220,7,42,22,8103,750,77,62.262465,-145.3519983,1,,,,
5,220,7,42,23,8103,750,77,62.26287667,-145.3530867,0,,,,
5,220,7,42,24,8103,750,77,62.26305167,-145.353685,0,,,,
5,220,7,42,25,8103,750,77,62.2632,-145.3543133,0,,,,
5,220,7,42,26,8103,750,71,62.26332333,-145.35497,0,,,,
5,220,7,42,27,8103,750,77,62.26341667,-145.3556483,0,,,,
5,220,7,42,28,8103,750,84,62.26348333,-145.356345,0,,,,
5,220,7,42,29,8103,750,86,62.26352,-145.357055,0,,,,
5,220,7,42,32,8103,750,82,62.26355167,-145.3592083,0,,,,
5,220,7,42,33,8103,750,84,62.26355833,-145.3599283,0,,,,
5,220,7,42,34,8103,750,85,62.26356667,-145.3606517,0,,,,
5,220,7,42,35,8103,750,94,62.26357833,-145.361375,0,,,,
5,220,7,42,36,8103,750,97,62.26359333,-145.3620983,0,,,,
5,220,7,42,37,8103,750,96,62.26361,-145.3628233,0,,,,
5,220,7,42,38,8103,750,96,62.26363167,-145.36355,0,,,,
5,220,7,42,39,8103,750,97,62.26365833,-145.3642733,0,,,,
5,220,7,42,39,8103,750,90,62.26365833,-145.3642733,0,,,,
5,220,7,43,31,8086,140,80,62.269315,-145.348595,1,,,,
5,220,7,43,32,8086,140,76,62.26936667,-145.3478983,1,,,,
5,220,7,43,33,8086,140,92,62.26940167,-145.3471967,1,,,,
5,220,7,43,34,8086,140,94,62.26942,-145.3464917,1,,,,
5,220,7,43,35,8086,140,98,62.26942167,-145.3457833,1,,,,
5,220,7,43,36,8086,140,101,62.269415,-145.3450733,1,,,,
5,220,7,43,38,8086,140,103,62.269415,-145.3443633,1,,,,
5,220,7,43,39,8086,140,105,62.26943833,-145.34294,0,,,,
5,220,7,43,40,8086,140,107,62.26946667,-145.3422267,0,,,,
5,220,7,43,41,8086,140,109,62.26950667,-145.341515,1,,,,
5,220,7,43,42,8086,140,110,62.26955833,-145.3408067,1,,,,
5,220,7,43,43,8086,140,113,62.269625,-145.3401033,1,,,,
5,220,7,46,37,8383,230,86,62.30140333,-145.2681333,1,,,,
5,220,7,46,38,8383,230,83,62.30162667,-145.26685,0,,,,
5,220,7,46,39,8383,230,86,62.30162667,-145.26685,1,,,,
5,220,7,46,40,8383,230,85,62.301845,-145.265555,0,,,,
5,220,7,46,43,8383,230,84,62.302055,-145.2642433,0,,,,
5,220,7,46,44,8383,230,78,62.30215667,-145.2635817,1,,,,
5,220,7,47,29,8383,230,104,62.30568,-145.2342633,1,,,,
5,220,7,47,31,8383,230,108,62.30557167,-145.2328583,0,,,,
5,220,7,47,55,8184,60,80,62.30559833,-145.21641,0,,,,
5,220,7,47,56,8184,60,94,62.30571667,-145.2157767,0,,,,
5,220,7,47,56,8184,60,89,62.30571667,-145.2157767,0,,,,
5,220,7,47,58,8184,60,88,62.305985,-145.2145383,0,,,,
5,220,7,47,58,8184,60,88,62.305985,-145.2145383,0,,,,
5,220,7,48,0,8184,60,75,62.30629167,-145.213345,0,,,,
5,220,7,48,0,8184,60,88,62.30629167,-145.213345,0,,,,
5,220,7,48,1,8184,60,83,62.30646167,-145.212765,0,,,,
5,220,7,48,32,8364,240,84,62.31405833,-145.19957,0,,,,
5,220,7,48,33,8364,240,87,62.31432833,-145.1992,0,,,,
5,220,7,48,34,8364,240,89,62.3146,-145.1988383,0,,,,
5,220,7,48,35,8364,240,89,62.31487333,-145.1984983,0,,,,
5,220,7,48,36,8364,240,89,62.31514667,-145.19819,0,,,,
5,220,7,48,38,8364,240,91,62.31570667,-145.1976667,0,,,,
5,220,7,48,39,8364,240,92,62.31599167,-145.19745,0,,,,
5,220,7,48,40,8364,240,91,62.31628167,-145.1972617,0,,,,
5,220,7,48,42,8364,240,89,62.31686833,-145.1969483,0,,,,
5,220,7,49,45,8383,230,74,62.316455,-145.20189,0,,,,
5,220,7,51,8,8146,200,75,62.33746667,-145.1827217,0,,,,
5,220,7,51,26,8146,200,86,62.33962667,-145.1754633,1,,,,
5,220,7,51,26,8146,200,86,62.33962667,-145.1754633,1,,,,
5,220,7,51,27,8146,200,89,62.339455,-145.1748733,0,,,,
5,220,7,51,28,8146,200,88,62.33930833,-145.1742483,0,,,,
5,220,7,51,30,8146,200,89,62.33914333,-145.172915,1,,,,
5,220,7,51,31,8146,200,87,62.33913167,-145.1722317,0,,,,
5,220,7,51,32,8146,200,84,62.33916667,-145.1715517,1,,,,
5,220,7,51,33,8146,200,79,62.33924833,-145.1708917,1,,,,
5,220,7,51,34,8146,200,82,62.33937,-145.1702617,1,,,,
5,220,7,51,35,8146,200,87,62.33952333,-145.1696667,1,,,,
5,220,7,51,37,8146,200,84,62.33991167,-145.1685967,1,,,,
5,220,7,51,38,8146,200,84,62.34038833,-145.167705,0,,,,
5,220,7,51,39,8146,200,86,62.34038833,-145.167705,1,,,,
5,220,7,51,40,8146,200,88,62.34065667,-145.1673383,1,,,,
5,220,7,51,42,8146,200,91,62.34123667,-145.1667967,0,,,,
5,220,7,51,43,8146,200,89,62.34123667,-145.1667967,1,,,,
5,220,7,51,46,8146,200,90,62.342475,-145.1663767,1,,,,
5,220,7,51,47,8146,200,82,62.34278667,-145.1663617,1,,,,
